,"China National Emissions Trading System",,,," ","European Union Emissions Trading System (until 2018)",,,," ","Korean Emissions Trading System",,,,," ","New Zealand Emissions Trading System (Up to 2023)",,,,,,,," ","New Zealand Emissions Trading System (From 2024)",,,,,,,," "
Date,"Exchange rate CNY/EUR","Exchange rate CNY/USD","Market Currency","Secondary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market"," ","Exchange rate KRW/EUR","Exchange rate KRW/USD","Market Currency","Primary Market","Secondary Market"," ","Exchange rate NZD/EUR","Exchange rate NZD/USD","Market Currency","Primary Market","Primary Stability 1","Primary Stability 2","Secondary Market","Secondary Stability 5"," ","Exchange rate NZD/EUR","Exchange rate NZD/USD","Market Currency","Primary Market","Primary Stability 1","Primary Stability 2","Primary Stability 3","Secondary Market"," "
2018-06-06,,,,," ",1,1.167828571,EUR,15.7," ",,,,,," ",0.594356953,0.694107031,NZD,,,,20.55,25," ",,,,,,,,," "
2018-06-07,,,,," ",1,1.167828571,EUR,16.14," ",0.000783574,0.000915081,KRW,,22200," ",0.594356953,0.694107031,NZD,,,,20.65,25," ",,,,,,,,," "
2018-06-08,,,,," ",1,1.167828571,EUR,15.78," ",0.000783574,0.000915081,KRW,,21700," ",0.594356953,0.694107031,NZD,,,,20.62,25," ",,,,,,,,," "
2018-06-11,,,,," ",1,1.167828571,EUR,15.7," ",0.000783574,0.000915081,KRW,,21500," ",0.594356953,0.694107031,NZD,,,,20.62,25," ",,,,,,,,," "
2018-06-12,,,,," ",1,1.167828571,EUR,15.08," ",0.000783574,0.000915081,KRW,,21500," ",0.594356953,0.694107031,NZD,,,,20.5,25," ",,,,,,,,," "
2018-06-13,,,,," ",1,1.167828571,EUR,," ",,,,,," ",0.594356953,0.694107031,NZD,,,,20.42,25," ",,,,,,,,," "
2018-06-14,,,,," ",1,1.167828571,EUR,15.44," ",0.000783574,0.000915081,KRW,,21500," ",0.594356953,0.694107031,NZD,,,,20.45,25," ",,,,,,,,," "
2018-06-15,,,,," ",1,1.167828571,EUR,14.62," ",0.000783574,0.000915081,KRW,,21500," ",0.594356953,0.694107031,NZD,,,,20.45,25," ",,,,,,,,," "
2018-06-18,,,,," ",1,1.167828571,EUR,14.52," ",0.000783574,0.000915081,KRW,,21700," ",0.594356953,0.694107031,NZD,,,,20.45,25," ",,,,,,,,," "
2018-06-19,,,,," ",1,1.167828571,EUR,14.35," ",0.000783574,0.000915081,KRW,,21700," ",0.594356953,0.694107031,NZD,,,,20.5,25," ",,,,,,,,," "
2018-06-20,,,,," ",1,1.167828571,EUR,14.21," ",0.000783574,0.000915081,KRW,,21550," ",0.594356953,0.694107031,NZD,,,,20.52,25," ",,,,,,,,," "
2018-06-21,,,,," ",1,1.167828571,EUR,14.2," ",0.000783574,0.000915081,KRW,,21600," ",0.594356953,0.694107031,NZD,,,,20.5,25," ",,,,,,,,," "
2018-06-22,,,,," ",1,1.167828571,EUR,14.78," ",0.000783574,0.000915081,KRW,,21600," ",0.594356953,0.694107031,NZD,,,,20.8,25," ",,,,,,,,," "
2018-06-25,,,,," ",1,1.167828571,EUR,15.03," ",0.000783574,0.000915081,KRW,,21950," ",0.594356953,0.694107031,NZD,,,,20.75,25," ",,,,,,,,," "
2018-06-26,,,,," ",1,1.167828571,EUR,14.86," ",0.000783574,0.000915081,KRW,,23000," ",0.594356953,0.694107031,NZD,,,,20.9,25," ",,,,,,,,," "
2018-06-27,,,,," ",1,1.167828571,EUR,," ",0.000783574,0.000915081,KRW,,23900," ",0.594356953,0.694107031,NZD,,,,20.92,25," ",,,,,,,,," "
2018-06-28,,,,," ",1,1.167828571,EUR,15.22," ",0.000783574,0.000915081,KRW,,26250," ",0.594356953,0.694107031,NZD,,,,21.1,25," ",,,,,,,,," "
2018-06-29,,,,," ",1,1.167828571,EUR,14.85," ",0.000783574,0.000915081,KRW,,28000," ",0.594356953,0.694107031,NZD,,,,21.1,25," ",,,,,,,,," "
2018-07-02,,,,," ",1,1.168572727,EUR,14.95," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,21.17,25," ",,,,,,,,," "
2018-07-03,,,,," ",1,1.168572727,EUR,15.15," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,21.45,25," ",,,,,,,,," "
2018-07-04,,,,," ",1,1.168572727,EUR,15.35," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,21.6,25," ",,,,,,,,," "
2018-07-05,,,,," ",1,1.168572727,EUR,15.4," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,21.55,25," ",,,,,,,,," "
2018-07-06,,,,," ",1,1.168572727,EUR,15.55," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,21.55,25," ",,,,,,,,," "
2018-07-09,,,,," ",1,1.168572727,EUR,15.85," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,21.55,25," ",,,,,,,,," "
2018-07-10,,,,," ",1,1.168572727,EUR,16.15," ",0.000762152,0.000890631,KRW,,26250," ",,,,,,,,," ",,,,,,,,," "
2018-07-11,,,,," ",1,1.168572727,EUR,," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,21.8,25," ",,,,,,,,," "
2018-07-12,,,,," ",1,1.168572727,EUR,16.22," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,21.8,25," ",,,,,,,,," "
2018-07-13,,,,," ",1,1.168572727,EUR,15.8," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,22,25," ",,,,,,,,," "
2018-07-16,,,,," ",1,1.168572727,EUR,16.14," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,21.95,25," ",,,,,,,,," "
2018-07-17,,,,," ",1,1.168572727,EUR,15.87," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,22.2,25," ",,,,,,,,," "
2018-07-18,,,,," ",1,1.168572727,EUR,16.01," ",0.000762152,0.000890631,KRW,,26250," ",0.58087481,0.678794461,NZD,,,,22.4,25," ",,,,,,,,," "
2018-07-19,,,,," ",1,1.168572727,EUR,16.46," ",0.000762152,0.000890631,KRW,,22700," ",0.58087481,0.678794461,NZD,,,,22.5,25," ",,,,,,,,," "
2018-07-20,,,,," ",1,1.168572727,EUR,16.9," ",0.000762152,0.000890631,KRW,,22700," ",0.58087481,0.678794461,NZD,,,,22.6,25," ",,,,,,,,," "
2018-07-23,,,,," ",1,1.168572727,EUR,17.2," ",0.000762152,0.000890631,KRW,,22700," ",0.58087481,0.678794461,NZD,,,,22.65,25," ",,,,,,,,," "
2018-07-24,,,,," ",1,1.168572727,EUR,17.45," ",0.000762152,0.000890631,KRW,,22700," ",0.58087481,0.678794461,NZD,,,,22.85,25," ",,,,,,,,," "
2018-07-25,,,,," ",1,1.168572727,EUR,," ",0.000762152,0.000890631,KRW,,22700," ",0.58087481,0.678794461,NZD,,,,23,25," ",,,,,,,,," "
2018-07-26,,,,," ",1,1.168572727,EUR,16.99," ",0.000762152,0.000890631,KRW,,22700," ",0.58087481,0.678794461,NZD,,,,22.8,25," ",,,,,,,,," "
2018-07-27,,,,," ",1,1.168572727,EUR,16.91," ",0.000762152,0.000890631,KRW,,22700," ",0.58087481,0.678794461,NZD,,,,22.75,25," ",,,,,,,,," "
2018-07-30,,,,," ",1,1.168572727,EUR,16.9," ",0.000762152,0.000890631,KRW,,22700," ",0.58087481,0.678794461,NZD,,,,22.75,25," ",,,,,,,,," "
2018-07-31,,,,," ",1,1.168572727,EUR,16.87," ",0.000762152,0.000890631,KRW,,22700," ",0.58087481,0.678794461,NZD,,,,22.7,25," ",,,,,,,,," "
2018-08-01,,,,," ",1,1.154895652,EUR,17.38," ",0.000772313,0.000891941,KRW,,22700," ",0.577637821,0.667111408,NZD,,,,22.7,25," ",,,,,,,,," "
2018-08-02,,,,," ",1,1.154895652,EUR,17.58," ",0.000772313,0.000891941,KRW,,22700," ",0.577637821,0.667111408,NZD,,,,22.7,25," ",,,,,,,,," "
2018-08-03,,,,," ",1,1.154895652,EUR,17.62," ",0.000772313,0.000891941,KRW,,22700," ",,,,,,,,," ",,,,,,,,," "
2018-08-06,,,,," ",1,1.154895652,EUR,17.62," ",0.000772313,0.000891941,KRW,,22700," ",0.577637821,0.667111408,NZD,,,,22.65,25," ",,,,,,,,," "
2018-08-07,,,,," ",1,1.154895652,EUR,17.47," ",0.000772313,0.000891941,KRW,,22700," ",0.577637821,0.667111408,NZD,,,,22.7,25," ",,,,,,,,," "
2018-08-08,,,,," ",1,1.154895652,EUR,," ",0.000772313,0.000891941,KRW,,22700," ",0.577637821,0.667111408,NZD,,,,22.75,25," ",,,,,,,,," "
2018-08-09,,,,," ",1,1.154895652,EUR,17.47," ",0.000772313,0.000891941,KRW,,22700," ",0.577637821,0.667111408,NZD,,,,22.75,25," ",,,,,,,,," "
2018-08-10,,,,," ",1,1.154895652,EUR,17.72," ",0.000772313,0.000891941,KRW,,21600," ",,,,,,,,," ",,,,,,,,," "
2018-08-13,,,,," ",1,1.154895652,EUR,17.93," ",0.000772313,0.000891941,KRW,,21600," ",,,,,,,,," ",,,,,,,,," "
2018-08-14,,,,," ",1,1.154895652,EUR,18.03," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,23.85,25," ",,,,,,,,," "
2018-08-15,,,,," ",1,1.154895652,EUR,," ",,,,,," ",0.577637821,0.667111408,NZD,,,,24.2,25," ",,,,,,,,," "
2018-08-16,,,,," ",1,1.154895652,EUR,18," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,24.17,25," ",,,,,,,,," "
2018-08-17,,,,," ",1,1.154895652,EUR,18.1," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,24.17,25," ",,,,,,,,," "
2018-08-20,,,,," ",1,1.154895652,EUR,18.2," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,24.3,25," ",,,,,,,,," "
2018-08-21,,,,," ",1,1.154895652,EUR,18.55," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,24.55,25," ",,,,,,,,," "
2018-08-22,,,,," ",1,1.154895652,EUR,," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,24.65,25," ",,,,,,,,," "
2018-08-23,,,,," ",1,1.154895652,EUR,20.05," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,24.65,25," ",,,,,,,,," "
2018-08-24,,,,," ",1,1.154895652,EUR,20.55," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,24.65,25," ",,,,,,,,," "
2018-08-27,,,,," ",1,1.154895652,EUR,," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,24.65,25," ",,,,,,,,," "
2018-08-28,,,,," ",1,1.154895652,EUR,21.3," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,24.8,25," ",,,,,,,,," "
2018-08-29,,,,," ",1,1.154895652,EUR,20.9," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,24.8,25," ",,,,,,,,," "
2018-08-30,,,,," ",1,1.154895652,EUR,21.09," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,25.05,25," ",,,,,,,,," "
2018-08-31,,,,," ",1,1.154895652,EUR,21.11," ",0.000772313,0.000891941,KRW,,21600," ",0.577637821,0.667111408,NZD,,,,25.05,25," ",,,,,,,,," "
2018-09-03,,,,," ",1,1.16587,EUR,20.45," ",0.000765419,0.000892379,KRW,,21600," ",0.565672072,0.659500099,NZD,,,,25.02,25," ",,,,,,,,," "
2018-09-04,,,,," ",1,1.16587,EUR,20.5," ",0.000765419,0.000892379,KRW,,21600," ",0.565672072,0.659500099,NZD,,,,25.05,25," ",,,,,,,,," "
2018-09-05,,,,," ",1,1.16587,EUR,," ",0.000765419,0.000892379,KRW,,22000," ",,,,,,,,," ",,,,,,,,," "
2018-09-06,,,,," ",1,1.16587,EUR,," ",0.000765419,0.000892379,KRW,,22000," ",0.565672072,0.659500099,NZD,,,,25.1,25," ",,,,,,,,," "
2018-09-07,,,,," ",1,1.16587,EUR,22.51," ",0.000765419,0.000892379,KRW,,22000," ",0.565672072,0.659500099,NZD,,,,25.12,25," ",,,,,,,,," "
2018-09-10,,,,," ",1,1.16587,EUR,24.85," ",0.000765419,0.000892379,KRW,,22000," ",0.565672072,0.659500099,NZD,,,,25.15,25," ",,,,,,,,," "
2018-09-11,,,,," ",1,1.16587,EUR,24.15," ",0.000765419,0.000892379,KRW,,22050," ",0.565672072,0.659500099,NZD,,,,25.15,25," ",,,,,,,,," "
2018-09-12,,,,," ",1,1.16587,EUR,23.75," ",0.000765419,0.000892379,KRW,,22050," ",0.565672072,0.659500099,NZD,,,,25.1,25," ",,,,,,,,," "
2018-09-13,,,,," ",1,1.16587,EUR,21.9," ",0.000765419,0.000892379,KRW,,22050," ",0.565672072,0.659500099,NZD,,,,25.05,25," ",,,,,,,,," "
2018-09-14,,,,," ",1,1.16587,EUR,19.51," ",0.000765419,0.000892379,KRW,,22050," ",0.565672072,0.659500099,NZD,,,,25.03,25," ",,,,,,,,," "
2018-09-17,,,,," ",1,1.16587,EUR,20.6," ",0.000765419,0.000892379,KRW,,22050," ",0.565672072,0.659500099,NZD,,,,25.06,25," ",,,,,,,,," "
2018-09-18,,,,," ",1,1.16587,EUR,20.75," ",0.000765419,0.000892379,KRW,,22000," ",0.565672072,0.659500099,NZD,,,,25,25," ",,,,,,,,," "
2018-09-19,,,,," ",1,1.16587,EUR,," ",0.000765419,0.000892379,KRW,,22000," ",0.565672072,0.659500099,NZD,,,,25.06,25," ",,,,,,,,," "
2018-09-20,,,,," ",1,1.16587,EUR,21.8," ",0.000765419,0.000892379,KRW,,22000," ",0.565672072,0.659500099,NZD,,,,25.03,25," ",,,,,,,,," "
2018-09-21,,,,," ",1,1.16587,EUR,," ",0.000765419,0.000892379,KRW,,22000," ",0.565672072,0.659500099,NZD,,,,25.06,25," ",,,,,,,,," "
2018-09-24,,,,," ",1,1.16587,EUR,22.39," ",,,,,," ",0.565672072,0.659500099,NZD,,,,25.06,25," ",,,,,,,,," "
2018-09-25,,,,," ",1,1.16587,EUR,21.9," ",,,,,," ",0.565672072,0.659500099,NZD,,,,25.03,25," ",,,,,,,,," "
2018-09-26,,,,," ",1,1.16587,EUR,20.4," ",,,,,," ",0.565672072,0.659500099,NZD,,,,25.03,25," ",,,,,,,,," "
2018-09-27,,,,," ",1,1.16587,EUR,19.87," ",0.000765419,0.000892379,KRW,,22000," ",0.565672072,0.659500099,NZD,,,,25.03,25," ",,,,,,,,," "
2018-09-28,,,,," ",1,1.16587,EUR,20.3," ",0.000765419,0.000892379,KRW,,22200," ",0.565672072,0.659500099,NZD,,,,25,25," ",,,,,,,,," "
2018-10-01,,,,," ",1,1.148404348,EUR,20.7," ",0.000770044,0.000884322,KRW,,22200," ",0.568612666,0.652997257,NZD,,,,25.03,25," ",,,,,,,,," "
2018-10-02,,,,," ",1,1.148404348,EUR,21.45," ",0.000770044,0.000884322,KRW,,22200," ",0.568612666,0.652997257,NZD,,,,25,25," ",,,,,,,,," "
2018-10-03,,,,," ",1,1.148404348,EUR,," ",,,,,," ",0.568612666,0.652997257,NZD,,,,25.05,25," ",,,,,,,,," "
2018-10-04,,,,," ",1,1.148404348,EUR,21.15," ",0.000770044,0.000884322,KRW,,22200," ",0.568612666,0.652997257,NZD,,,,25.05,25," ",,,,,,,,," "
2018-10-05,,,,," ",1,1.148404348,EUR,21.14," ",0.000770044,0.000884322,KRW,,22400," ",0.568612666,0.652997257,NZD,,,,25.12,25," ",,,,,,,,," "
2018-10-08,,,,," ",1,1.148404348,EUR,22.09," ",0.000770044,0.000884322,KRW,,22400," ",0.568612666,0.652997257,NZD,,,,25.25,25," ",,,,,,,,," "
2018-10-09,,,,," ",1,1.148404348,EUR,21.32," ",,,,,," ",0.568612666,0.652997257,NZD,,,,25.25,25," ",,,,,,,,," "
2018-10-10,,,,," ",1,1.148404348,EUR,20.38," ",0.000770044,0.000884322,KRW,,22400," ",0.568612666,0.652997257,NZD,,,,25.25,25," ",,,,,,,,," "
2018-10-11,,,,," ",1,1.148404348,EUR,18.57," ",0.000770044,0.000884322,KRW,,22400," ",,,,,,,,," ",,,,,,,,," "
2018-10-12,,,,," ",1,1.148404348,EUR,19.95," ",0.000770044,0.000884322,KRW,,22400," ",0.568612666,0.652997257,NZD,,,,25.11,25," ",,,,,,,,," "
2018-10-15,,,,," ",1,1.148404348,EUR,20.03," ",0.000770044,0.000884322,KRW,,22400," ",0.568612666,0.652997257,NZD,,,,25.02,25," ",,,,,,,,," "
2018-10-16,,,,," ",1,1.148404348,EUR,17.9," ",0.000770044,0.000884322,KRW,,22600," ",0.568612666,0.652997257,NZD,,,,25.1,25," ",,,,,,,,," "
2018-10-17,,,,," ",1,1.148404348,EUR,," ",0.000770044,0.000884322,KRW,,22600," ",0.568612666,0.652997257,NZD,,,,25.05,25," ",,,,,,,,," "
2018-10-18,,,,," ",1,1.148404348,EUR,18.53," ",0.000770044,0.000884322,KRW,,22600," ",0.568612666,0.652997257,NZD,,,,25.05,25," ",,,,,,,,," "
2018-10-19,,,,," ",1,1.148404348,EUR,19.17," ",0.000770044,0.000884322,KRW,,22800," ",0.568612666,0.652997257,NZD,,,,25.05,25," ",,,,,,,,," "
2018-10-22,,,,," ",1,1.148404348,EUR,19.1," ",0.000770044,0.000884322,KRW,,22800," ",,,,,,,,," ",,,,,,,,," "
2018-10-23,,,,," ",1,1.148404348,EUR,18.5," ",0.000770044,0.000884322,KRW,,22900," ",0.568612666,0.652997257,NZD,,,,25.1,25," ",,,,,,,,," "
2018-10-24,,,,," ",1,1.148404348,EUR,19.1," ",0.000770044,0.000884322,KRW,,22900," ",0.568612666,0.652997257,NZD,,,,25.1,25," ",,,,,,,,," "
2018-10-25,,,,," ",1,1.148404348,EUR,18.72," ",0.000770044,0.000884322,KRW,,22900," ",0.568612666,0.652997257,NZD,,,,25.1,25," ",,,,,,,,," "
2018-10-26,,,,," ",1,1.148404348,EUR,18.98," ",0.000770044,0.000884322,KRW,,22900," ",0.568612666,0.652997257,NZD,,,,25.1,25," ",,,,,,,,," "
2018-10-29,,,,," ",1,1.148404348,EUR,17.91," ",0.000770044,0.000884322,KRW,,23200," ",0.568612666,0.652997257,NZD,,,,25.12,25," ",,,,,,,,," "
2018-10-30,,,,," ",1,1.148404348,EUR,16.87," ",0.000770044,0.000884322,KRW,,23200," ",0.568612666,0.652997257,NZD,,,,25.05,25," ",,,,,,,,," "
2018-10-31,,,,," ",1,1.148404348,EUR,," ",0.000770044,0.000884322,KRW,,23200," ",0.568612666,0.652997257,NZD,,,,25,25," ",,,,,,,,," "
2018-11-01,,,,," ",1,1.136686364,EUR,15.85," ",0.00077952,0.000886069,KRW,,23200," ",0.595149608,0.676498444,NZD,,,,25.02,25," ",,,,,,,,," "
2018-11-02,,,,," ",1,1.136686364,EUR,16.15," ",0.00077952,0.000886069,KRW,,23200," ",0.595149608,0.676498444,NZD,,,,25.02,25," ",,,,,,,,," "
2018-11-05,,,,," ",1,1.136686364,EUR,16.4," ",0.00077952,0.000886069,KRW,,23200," ",0.595149608,0.676498444,NZD,,,,25.05,25," ",,,,,,,,," "
2018-11-06,,,,," ",1,1.136686364,EUR,16.99," ",0.00077952,0.000886069,KRW,,23200," ",0.595149608,0.676498444,NZD,,,,25.1,25," ",,,,,,,,," "
2018-11-07,,,,," ",1,1.136686364,EUR,18.25," ",0.00077952,0.000886069,KRW,,23200," ",0.595149608,0.676498444,NZD,,,,25.1,25," ",,,,,,,,," "
2018-11-08,,,,," ",1,1.136686364,EUR,19.56," ",0.00077952,0.000886069,KRW,,23200," ",0.595149608,0.676498444,NZD,,,,25.1,25," ",,,,,,,,," "
2018-11-09,,,,," ",1,1.136686364,EUR,19.25," ",0.00077952,0.000886069,KRW,,23300," ",0.595149608,0.676498444,NZD,,,,25.05,25," ",,,,,,,,," "
2018-11-12,,,,," ",1,1.136686364,EUR,20.01," ",0.00077952,0.000886069,KRW,,23300," ",0.595149608,0.676498444,NZD,,,,25.05,25," ",,,,,,,,," "
2018-11-13,,,,," ",1,1.136686364,EUR,19.76," ",0.00077952,0.000886069,KRW,,23300," ",0.595149608,0.676498444,NZD,,,,25.05,25," ",,,,,,,,," "
2018-11-14,,,,," ",1,1.136686364,EUR,," ",0.00077952,0.000886069,KRW,,23300," ",,,,,,,,," ",,,,,,,,," "
2018-11-15,,,,," ",1,1.136686364,EUR,18.46," ",0.00077952,0.000886069,KRW,,23300," ",0.595149608,0.676498444,NZD,,,,24.9,25," ",,,,,,,,," "
2018-11-16,,,,," ",1,1.136686364,EUR,," ",0.00077952,0.000886069,KRW,,23500," ",0.595149608,0.676498444,NZD,,,,24.8,25," ",,,,,,,,," "
2018-11-19,,,,," ",1,1.136686364,EUR,18.43," ",0.00077952,0.000886069,KRW,,23500," ",0.595149608,0.676498444,NZD,,,,24.85,25," ",,,,,,,,," "
2018-11-20,,,,," ",1,1.136686364,EUR,19.4," ",0.00077952,0.000886069,KRW,,23500," ",0.595149608,0.676498444,NZD,,,,24.8,25," ",,,,,,,,," "
2018-11-21,,,,," ",1,1.136686364,EUR,20.1," ",0.00077952,0.000886069,KRW,,23550," ",0.595149608,0.676498444,NZD,,,,24.8,25," ",,,,,,,,," "
2018-11-22,,,,," ",1,1.136686364,EUR,20.3," ",0.00077952,0.000886069,KRW,,24500," ",0.595149608,0.676498444,NZD,,,,24.85,25," ",,,,,,,,," "
2018-11-23,,,,," ",1,1.136686364,EUR,," ",0.00077952,0.000886069,KRW,,24000," ",0.595149608,0.676498444,NZD,,,,24.8,25," ",,,,,,,,," "
2018-11-26,,,,," ",1,1.136686364,EUR,19.71," ",0.00077952,0.000886069,KRW,,23500," ",0.595149608,0.676498444,NZD,,,,24.9,25," ",,,,,,,,," "
2018-11-27,,,,," ",1,1.136686364,EUR,19.77," ",0.00077952,0.000886069,KRW,,23500," ",0.595149608,0.676498444,NZD,,,,24.95,25," ",,,,,,,,," "
2018-11-28,,,,," ",1,1.136686364,EUR,," ",0.00077952,0.000886069,KRW,,23550," ",0.595149608,0.676498444,NZD,,,,24.9,25," ",,,,,,,,," "
2018-11-29,,,,," ",1,1.136686364,EUR,19.35," ",0.00077952,0.000886069,KRW,,24000," ",0.595149608,0.676498444,NZD,,,,25,25," ",,,,,,,,," "
2018-11-30,,,,," ",1,1.136686364,EUR,," ",0.00077952,0.000886069,KRW,,24000," ",0.595149608,0.676498444,NZD,,,,25,25," ",,,,,,,,," "
2018-12-03,,,,," ",1,1.138421053,EUR,20.52," ",0.000782269,0.000890551,KRW,,24000," ",,,,,,,,," ",,,,,,,,," "
2018-12-04,,,,," ",1,1.138421053,EUR,20.35," ",0.000782269,0.000890551,KRW,,24000," ",,,,,,,,," ",,,,,,,,," "
2018-12-05,,,,," ",1,1.138421053,EUR,20.21," ",0.000782269,0.000890551,KRW,,24000," ",0.599883642,0.682920167,NZD,,,,25.01,25," ",,,,,,,,," "
2018-12-06,,,,," ",1,1.138421053,EUR,18.55," ",0.000782269,0.000890551,KRW,,24000," ",0.599883642,0.682920167,NZD,,,,25.1,25," ",,,,,,,,," "
2018-12-07,,,,," ",1,1.138421053,EUR,," ",0.000782269,0.000890551,KRW,,24000," ",0.599883642,0.682920167,NZD,,,,25.15,25," ",,,,,,,,," "
2018-12-10,,,,," ",1,1.138421053,EUR,19.77," ",0.000782269,0.000890551,KRW,,25000," ",0.599883642,0.682920167,NZD,,,,25.1,25," ",,,,,,,,," "
2018-12-11,,,,," ",1,1.138421053,EUR,20.77," ",0.000782269,0.000890551,KRW,,25000," ",0.599883642,0.682920167,NZD,,,,25.45,25," ",,,,,,,,," "
2018-12-12,,,,," ",1,1.138421053,EUR,," ",0.000782269,0.000890551,KRW,,25000," ",0.599883642,0.682920167,NZD,,,,25.85,25," ",,,,,,,,," "
2018-12-13,,,,," ",1,1.138421053,EUR,21.88," ",0.000782269,0.000890551,KRW,,25000," ",0.599883642,0.682920167,NZD,,,,24.85,25," ",,,,,,,,," "
2018-12-14,,,,," ",1,1.138421053,EUR,," ",0.000782269,0.000890551,KRW,,25000," ",0.599883642,0.682920167,NZD,,,,24.8,25," ",,,,,,,,," "
2018-12-17,,,,," ",1,1.138421053,EUR,23.4," ",0.000782269,0.000890551,KRW,,25000," ",0.599883642,0.682920167,NZD,,,,24.8,25," ",,,,,,,,," "
2018-12-18,,,,," ",1,1.138421053,EUR,," ",0.000782269,0.000890551,KRW,,25000," ",0.599883642,0.682920167,NZD,,,,24.82,25," ",,,,,,,,," "
2018-12-19,,,,," ",1,1.138421053,EUR,," ",0.000782269,0.000890551,KRW,,24000," ",0.599883642,0.682920167,NZD,,,,24.85,25," ",,,,,,,,," "
2018-12-20,,,,," ",1,1.138421053,EUR,," ",0.000782269,0.000890551,KRW,,24000," ",0.599883642,0.682920167,NZD,,,,25.05,25," ",,,,,,,,," "
2018-12-21,,,,," ",1,1.138421053,EUR,," ",0.000782269,0.000890551,KRW,,24000," ",0.599883642,0.682920167,NZD,,,,25.1,25," ",,,,,,,,," "
2018-12-27,,,,," ",1,1.138421053,EUR,," ",0.000782269,0.000890551,KRW,,25000," ",0.599883642,0.682920167,NZD,,,,25.12,25," ",,,,,,,,," "
2018-12-28,,,,," ",1,1.138421053,EUR,," ",0.000782269,0.000890551,KRW,,25000," ",0.599883642,0.682920167,NZD,,,,25.12,25," ",,,,,,,,," "
2015-04-03,,,,," ",,,,," ",0.000852152,0.00091856,KRW,,10100," ",,,,,,,,," ",,,,,,,,," "
2015-04-06,,,,," ",,,,," ",0.000852152,0.00091856,KRW,,10100," ",,,,,,,,," ",,,,,,,,," "
2015-12-24,,,,," ",,,,," ",0.000784273,0.000853068,KRW,,12000," ",0.61938677,0.673718251,NZD,,,,9.5,25," ",,,,,,,,," "
2016-03-25,,,,," ",,,,," ",0.000758223,0.000841602,KRW,,18450," ",,,,,,,,," ",,,,,,,,," "
2016-03-28,,,,," ",,,,," ",0.000758223,0.000841602,KRW,,18450," ",,,,,,,,," ",,,,,,,,," "
2016-12-26,,,,," ",,,,," ",0.000802268,0.000845823,KRW,,19300," ",,,,,,,,," ",,,,,,,,," "
2017-04-14,,,,," ",,,,," ",0.000823324,0.000882823,KRW,,20450," ",,,,,,,,," ",,,,,,,,," "
2017-04-17,,,,," ",,,,," ",0.000823324,0.000882823,KRW,,20450," ",,,,,,,,," ",,,,,,,,," "
2017-12-26,,,,," ",,,,," ",0.000778118,0.000920997,KRW,,22000," ",,,,,,,,," ",,,,,,,,," "
2018-03-30,,,,," ",,,,," ",0.000756256,0.000932932,KRW,,22000," ",,,,,,,,," ",,,,,,,,," "
2018-04-02,,,,," ",,,,," ",0.000762885,0.00093654,KRW,,22000," ",,,,,,,,," ",,,,,,,,," "
2018-12-24,,,,," ",,,,," ",0.000782269,0.000890551,KRW,,25000," ",0.599883642,0.682920167,NZD,,,,25.12,25," ",,,,,,,,," "
2018-12-26,,,,," ",,,,," ",0.000782269,0.000890551,KRW,,25000," ",,,,,,,,," ",,,,,,,,," "
2019-01-02,,,,," ",,,,," ",0.000780688,0.000891266,KRW,,25000," ",,,,,,,,," ",,,,,,,,," "
